"fecha";"Run Fondo";"nombre_fondo";"nemotecnico_inst";"nombre_emisor";"cod_pais_emisor";"tipo_instrumento";"fecha_vencimiento";"situacion_instrumento";"clasificacion_riesgo";"nom_grupo_empresa";"cant_unidades";"tipo_unidades";"tir";"valor_par";"valor_relevante";"codigo_valorizacion";"base_tasa";"tipo_interes";"valorizacion_cierre";"cod_moneda_liquid";"cod_pais_transaccion";"prctj_capital_emisor";"prctj_activo_emisor";"prctj_acitvo_fondo";"prctj_activo_fondo"
2023-06-30;"9655";DEUDA INTERNACIONAL;VOTFHIU LX;Vontobel Fund - Twentyfour Str;LU;CFME;;"1";NA;NA;3338.84;PROM;;;124.89;"3";0;NA;417;PROM;LU;0.271;0.011;;1.146
2023-07-31;"9655";DEUDA INTERNACIONAL;BBEMBQU LX;BlueBay Emerging Market Bond F;LU;CFME;;"1";NA;NA;23099.99;PROM;;;109.22;"3";0;NA;2523;PROM;LU;0.523;0.523;;6.742
2023-01-31;"8172";CA DEFENSIVA DÓLAR;CFME LVAHY;LUXDLATHY;LU;CFME;;"1";NA;NA;9063.03;PROM;;;131.51;"3";0;NA;1192;PROM;LU;1.236;0;;2.743
2023-01-31;"8172";CA DEFENSIVA DÓLAR;ETFB JNK;SPDR BBG BARC HIGH YIELD BND;US;ETFB;;"1";NA;NA;41442;PROM;;;93.63;"3";0;NA;3880;PROM;US;0;0;;8.93
2023-01-31;"8172";CA DEFENSIVA DÓLAR;CFME MGOBI;MFS MERIDIAN-GLB OPP BND-I1U;LU;CFME;;"1";NA;NA;39775.37;PROM;;;111.66;"3";0;NA;4441;PROM;LU;1.276;0;;10.221
2023-01-31;"8172";CA DEFENSIVA DÓLAR;CFME LMWPU;Legg Mason Western Asset US Co;IE;CFME;;"1";NA;NA;53469;PROM;;;139.48;"3";0;NA;7458;PROM;IE;0.628;0;;17.164
2023-01-31;"8172";CA DEFENSIVA DÓLAR;CFME MUZCA;MUZINICH EMERGING MARKETS SHOR;IE;CFME;;"1";NA;NA;14017.15;PROM;;;119.86;"3";0;NA;1680;PROM;IE;0.148;0;;3.866
2023-01-31;"8172";CA DEFENSIVA DÓLAR;CFME JPMEI;JPMorgan Funds - Emerging Mark;LU;CFME;;"1";NA;NA;13130.27;PROM;;;123.75;"3";0;NA;1625;PROM;LU;0.172;0;;3.74
2023-01-31;"8172";CA DEFENSIVA DÓLAR;CFME BCGSB;Barings Global Senior Secured;IE;CFME;;"1";NA;NA;26994.88;PROM;;;147.53;"3";0;NA;3983;PROM;IE;0.282;0;;9.167
2023-01-31;"8172";CA DEFENSIVA DÓLAR;CFME AWUCI;AXA WF US CREDIT SHORT DURATIO;LU;CFME;;"1";NA;NA;39511.73;PROM;;;117.31;"3";0;NA;4635;PROM;LU;0.901;0;;10.667
2023-01-31;"8172";CA DEFENSIVA DÓLAR;CFME GAMGL;GAM STAR FUND PLC - GLOBAL RAT;IE;CFME;;"1";NA;NA;27806.56;PROM;;;17.37;"3";0;NA;483;PROM;IE;0.182;0;;1.112
2023-01-31;"8172";CA DEFENSIVA DÓLAR;ETFB LQD;ISHARES IBOXX $ INVESTMENT GRA;US;ETFB;;"1";NA;NA;27021;PROM;;;110.87;"3";0;NA;2996;PROM;US;0;0;;6.895
2023-01-31;"8442";FM CC RENTA INTERNAC;NEMGIAU;NEUBERGER BERMAN;US;CFME;;"1";NA;NA;49511.48;PROM;;;10978.42;"3";0;NA;543558;PROM;US;0;0;;4.652
2023-01-31;"8442";FM CC RENTA INTERNAC;INGUCIC;NN INVESTM NN INVESTMENT PARTN;US;CFME;;"1";NA;NA;119.47;PROM;;;7870233.68;"3";0;NA;940257;PROM;US;0;0;;8.047
2023-01-31;"8442";FM CC RENTA INTERNAC;CCLACDC;CREDICORP CAPITAL LATIN AMERIC;LU;CFME;;"1";NA;NA;571.08;PROM;;;1073778.14;"3";0;NA;613213;PROM;US;0;0;;5.248
2023-01-31;"8442";FM CC RENTA INTERNAC;JPECCAU;JPM FUNDS JPM FUNDS;US;CFME;;"1";NA;NA;4116.84;PROM;;;129553.42;"3";0;NA;533351;PROM;US;0;0;;4.565
2023-01-31;"8442";FM CC RENTA INTERNAC;AGG;ISHARES CORE U.S AGGREGATE BON;US;ETFB;;"1";NA;NA;14795;PROM;;;80604.94;"3";0;NA;1192550;PROM;US;0;0;;10.206
2023-01-31;"8442";FM CC RENTA INTERNAC;VGIT;VANGUARD INTERMEDIATE-TERM TRE;US;ETFA;;"1";NA;NA;10999;PROM;;;48152.29;"3";0;NA;529627;PROM;US;0;0;;4.533
2023-01-31;"8442";FM CC RENTA INTERNAC;GOVT;ISHARES US TREASURY BOND ETF;US;ETFA;;"1";NA;NA;78058;PROM;;;18763.85;"3";0;NA;1464669;PROM;US;0;0;;12.535
2023-01-31;"8442";FM CC RENTA INTERNAC;MEMDIU1;MFS INVEST MFS INVESTMENT MANA;US;CFME;;"1";NA;NA;9385.88;PROM;;;191780.63;"3";0;NA;1800030;PROM;US;0;0;;15.406
2023-01-31;"8442";FM CC RENTA INTERNAC;LQD;ISHARES IBOXX INVESTMENT GRA;US;ETFA;;"1";NA;NA;8132;PROM;;;88704.04;"3";0;NA;721341;PROM;US;0;0;;6.174
2023-01-31;"8442";FM CC RENTA INTERNAC;LAHYUIA;LORD ABBETT Y CO.LLC;US;CFME;;"1";NA;NA;51270.92;PROM;;;11444.9;"3";0;NA;586791;PROM;US;0;0;;5.022
2023-01-31;"8442";FM CC RENTA INTERNAC;VCSH;VANGUARDO SHORTO CORPORATE BON;US;ETFA;;"1";NA;NA;1695;PROM;;;61511.33;"3";0;NA;104262;PROM;US;0;0;;0.892
2023-01-31;"8442";FM CC RENTA INTERNAC;IEMHCIU;NINETY ONE;LU;CFME;;"1";NA;NA;42183.7;PROM;;;17790.67;"3";0;NA;750476;PROM;US;0;0;;6.423
2023-01-31;"8442";FM CC RENTA INTERNAC;HHGI2AU;JANUS HENDERSON HORIZON GLOBAL;LU;CFME;;"1";NA;NA;5469.89;PROM;;;120070.96;"3";0;NA;656775;PROM;US;0;0;;5.621
2023-01-31;"8776";RENTA INTERNACIONAL;SDHA LN EQUITY;ISHARES USD SHORT DURATION HIG;IE;ETFB;;"1";NA;NA;17500;CA;;;4635.07;"3";0;NA;81114;PROM;US;0;0.007;;0.766
2023-01-31;"8776";RENTA INTERNACIONAL;SDIA LN EQUITY;ISHARES SHORT DURATION CORP BO;IE;ETFB;;"1";NA;NA;77100;CA;;;4361.21;"3";0;NA;336249;PROM;US;0;0.006;;3.177
2023-01-31;"8776";RENTA INTERNACIONAL;SHYG US EQUITY;ISHARES 0-5 YEAR HIGTH YIELD C;US;ETFB;;"1";NA;NA;5400;CA;;;33787.8;"3";0;NA;182454;PROM;US;0;0.004;;1.724
2023-01-31;"8776";RENTA INTERNACIONAL;SLQD US EQUITY;ISHARES 0-5 YEAR INVESTMENT GR;US;ETFB;;"1";NA;NA;8800;CA;;;39007.58;"3";0;NA;343267;PROM;US;0;0.015;;3.243
2023-01-31;"8776";RENTA INTERNACIONAL;VMBS US Equity;VANGUARD MORTGAGE-BACKED SECUR;US;ETFB;;"1";NA;NA;4900;CA;;;37873.55;"3";0;NA;185580;PROM;US;0;0.002;;1.753
2023-01-31;"8776";RENTA INTERNACIONAL;HYG US EQUITY;iShare High Yield Corporate Bo;US;ETFB;;"1";NA;NA;20100;CA;;;61390.69;"3";0;NA;1233953;PROM;US;0;0.008;;11.657
2023-01-31;"8776";RENTA INTERNACIONAL;IEI US EQUITY;ISHARES BARCLAYS 3-7 YEAR TREA;US;ETFB;;"1";NA;NA;3100;CA;;;94342.04;"3";0;NA;292460;PROM;US;0;0.003;;2.763
2023-01-31;"8776";RENTA INTERNACIONAL;IHYU LN EQUITY;ISHARES USD HIGH YIELD CORP BO;IE;ETFB;;"1";NA;NA;19900;CA;;;73881.16;"3";0;NA;1470235;PROM;US;0;0.034;;13.89
2023-01-31;"8776";RENTA INTERNACIONAL;JPEA LN EQUITY;ISHARES J P MORGAN USD EM BOND;IE;ETFB;;"1";NA;NA;164100;CA;;;4058.4;"3";0;NA;665983;PROM;US;0;0.01;;6.292
2023-01-31;"8776";RENTA INTERNACIONAL;LQD US EQUITY;ISHARE INVESTMENT GRADE CORPOR;US;ETFB;;"1";NA;NA;24900;CA;;;89170.52;"3";0;NA;2220346;PROM;US;0;0.007;;20.976
2023-01-31;"8776";RENTA INTERNACIONAL;LQDE LN EQUITY;ISHARES USD CORP BOND UCITS;IE;ETFB;;"1";NA;NA;27800;CA;;;84264.42;"3";0;NA;2342551;PROM;US;0;0.042;;22.131
2023-01-31;"8776";RENTA INTERNACIONAL;EMB US EQUITY;ISHARE EMERGING MARKET BOND;US;ETFB;;"1";NA;NA;7394;CA;;;70704.25;"3";0;NA;522787;PROM;US;0;0.004;;4.939
2023-01-31;"8776";RENTA INTERNACIONAL;EMGA LN EQUITY;ISHARES JP MORGAN EM LOCAL GOV;IE;ETFB;;"1";NA;NA;14700;CA;;;3672.34;"3";0;NA;53983;PROM;US;0;0.001;;0.51
2023-01-31;"8776";RENTA INTERNACIONAL;EMLC US EQUITY;VANECK VECTORS J P MORGAN EM;US;ETFB;;"1";NA;NA;3550;CA;;;20324.16;"3";0;NA;72151;PROM;US;0;0.003;;0.682
2023-01-31;"8776";RENTA INTERNACIONAL;CBU7 LN EQUITY;ISHARES USD TREASURY3 7YR;IE;ETFB;;"1";NA;NA;1025;CA;;;102770.9;"3";0;NA;105340;PROM;US;0;0.002;;0.995
2023-01-31;"9209";RENTA INTERNACIONAL;GSEMCBI LX;GS EMRG MRKT CORP BD PT-IA;LU;CFME;;"1";NA;GS EMRG MRKT CORP BD PT-IA;10122.33;PROM;;;162.24;"3";0;NA;1642;PROM;US;0;0;;11.825
2023-01-31;"9209";RENTA INTERNACIONAL;JHMSIUA ID;JANUS HEND-MLT SC INC-IUSDA;IE;CFME;;"1";NA;JANUS HEND-MLT SC INC-IUSDA;66358.09;PROM;;;9.77;"3";0;NA;648;PROM;US;0;0;;4.667
2023-01-31;"9209";RENTA INTERNACIONAL;LQD US;ISHARES IBOXX INV CORP BD;US;ETFB;;"1";NA;ISHARES IBOXX INV CORP BD;10750;CA;;;110.87;"3";0;NA;1192;PROM;US;0;0;;8.584
2023-01-31;"9209";RENTA INTERNACIONAL;LQDA LN;ISHARES USD CORP BOND USD A;GB;ETFB;;"1";NA;ISHARES USD CORP BOND USD A;100000;PROM;;;5.54;"3";0;NA;554;PROM;US;0;0;;3.99
2023-01-31;"9209";RENTA INTERNACIONAL;NBCIUIA ID;NB CLO INCOME-USD I A;IE;CFME;;"1";A;NB CLO INCOME-USD I A;32462.47;PROM;;;11.59;"3";0;NA;376;PROM;US;0;0;;2.708
2023-01-31;"9209";RENTA INTERNACIONAL;NCWNUAI ID;NEWCAPITAL WNB-USDIA;IE;CFME;;"1";NA;NEWCAPITAL WNB-USDIA;14986.55;PROM;;;128.4;"3";0;NA;1924;PROM;US;0;0;;13.855
2023-01-31;"9209";RENTA INTERNACIONAL;OTGLCIU LX;OAKTREE LUX III-GBL CR-IUSDA;LU;CFME;;"1";NA;OAKTREE LUX III-GBL CR-IUSDA;8905.43;PROM;;;117.98;"3";0;NA;1051;PROM;US;0;0;;7.569
2023-01-31;"9209";RENTA INTERNACIONAL;PIMINIA ID;LM-MART CURR GBL EMERG-SUSDA;IE;CFME;;"1";NA;LM-MART CURR GBL EMERG-SUSDA;52404.95;PROM;;;16.28;"3";0;NA;853;PROM;US;0;0;;6.143
2023-01-31;"9209";RENTA INTERNACIONAL;RGHYBID LX;ROBECO HIGH YLD BD-DHUSD;LU;CFME;;"1";NA;ROBECO HIGH YLD BD-DHUSD;2883.08;PROM;;;319.47;"3";0;NA;921;PROM;US;0;0;;6.632
2023-01-31;"9209";RENTA INTERNACIONAL;VOTFHIU LX;VONTBL TWNTYF STRT I-HI H;LU;CFME;;"1";NA;VONTBL TWNTYF STRT I-HI H;9422.81;PROM;;;127.47;"3";0;NA;1201;PROM;US;0;0;;8.649
2023-01-31;"9209";RENTA INTERNACIONAL;WEOFINU ID;Wellington Opportunistic Fixed;LU;CFME;;"1";NA;Wellington Opportunistic Fixed;65356.42;PROM;;;10.69;"3";0;NA;699;PROM;CL;0.001;0;;5.034
2023-01-31;"9209";RENTA INTERNACIONAL;AXAUSHB LX;AXA IM FIIS-US SH DUR HY-B;LU;CFME;;"1";A;AXA IM FIIS-US SH DUR HY-B;5079.57;PROM;;;176.84;"3";0;NA;898;PROM;US;0;0;;6.467
2023-01-31;"9209";RENTA INTERNACIONAL;BBICIUA LX;BLUEBAY GL-INV GR CP B-IUSDA;LU;CFME;;"1";NA;BLUEBAY GL-INV GR CP B-IUSDA;7167.92;PROM;;;141.55;"3";0;NA;1015;PROM;US;0;0;;7.309
2023-01-31;"9561";COBERTURA GLOBAL;CAMGCIA LX;Amundi Funds - Global Corporat;LU;CFME;;"1";NA;NA;8618.28;PROM;;;1514145.57;"3";0;NA;13049330;PROM;US;0;2.696;;15.518
2023-01-31;"9561";COBERTURA GLOBAL;JGIGIUA ID;Janus Henderson Global Investm;IE;CFME;;"1";NA;NA;1016171.03;PROM;;;10930.17;"3";0;NA;11106922;PROM;US;0;6.968;;13.208
2023-01-31;"9561";COBERTURA GLOBAL;MEMDIU1 LX;Mfs Meridian Funds-Emerging Ma;LU;CFME;;"1";NA;NA;23499.7;PROM;;;191780.57;"3";0;NA;4506786;PROM;US;0;0.3;;5.359
2023-01-31;"9561";COBERTURA GLOBAL;NBGBFIA ID;Neuberger Berman Global Bond F;IE;CFME;;"1";NA;NA;143160.8;PROM;;;8010.63;"3";0;NA;1146808;PROM;US;0;1.155;;1.364
2023-01-31;"9561";COBERTURA GLOBAL;PRGCUPA ID;Pgim Funds Plc - Pgim Global C;IE;CFME;;"1";NA;NA;117674.1;PROM;;;86069.22;"3";0;NA;10128118;PROM;US;0;2.207;;12.044
2023-01-31;"9561";COBERTURA GLOBAL;RGCRIHU LX;Robeco Capital Growth Funds -;LU;CFME;;"1";NA;NA;155813.8;PROM;;;91301.87;"3";0;NA;14226091;PROM;US;0;0.776;;16.917
2023-01-31;"9561";COBERTURA GLOBAL;SCHHGCA LX;Schroder Isf Global Corporate;LU;CFME;;"1";NA;NA;957710.98;PROM;;;10610.62;"3";0;NA;10161907;PROM;US;0;0.759;;12.084
2023-01-31;"9561";COBERTURA GLOBAL;TEMCBZU LX;Threadneedle Lux - Global Corp;LU;CFME;;"1";NA;NA;69322.57;PROM;;;9983.61;"3";0;NA;692090;PROM;US;0;0.164;;0.823
2023-01-31;"9561";COBERTURA GLOBAL;ALAAMI2 LX;Ab Fcp I - American Income Por;LU;CFME;;"1";NA;NA;142411.3;PROM;;;14082.94;"3";0;NA;2005570;PROM;US;0;0.016;;2.385
2023-01-31;"9561";COBERTURA GLOBAL;BBICIUA LX;Bluebay Global Investment Grad;LU;CFME;;"1";NA;NA;87063.42;PROM;;;113845.83;"3";0;NA;9911807;PROM;US;0;1.088;;11.787
2023-01-31;"9655";DEUDA INTERNACIONAL;AXUHYIU LX;AXA World Funds - US High Yiel;LU;CFME;;"1";NA;NA;16046.4;PROM;;;268.72;"3";0;NA;4312;PROM;LU;0.428;0.22;;12.203
2023-01-31;"9655";DEUDA INTERNACIONAL;BBEMBQU LX;BlueBay Emerging Market Bond F;LU;CFME;;"1";NA;NA;9469.61;PROM;;;104.86;"3";0;NA;993;PROM;LU;0.206;0.206;;2.81
2023-01-31;"9655";DEUDA INTERNACIONAL;BBICIUA LX;BlueBay Global Investment Grad;LU;CFME;;"1";NA;NA;18240.45;PROM;;;141.55;"3";0;NA;2582;PROM;LU;0.18;0.18;;7.307
2023-01-31;"9655";DEUDA INTERNACIONAL;BIV US;Vanguard Intermediate-Term Bon;US;ETFB;;"1";NA;NA;6034;PROM;;;76.9;"3";0;NA;464;PROM;US;0.004;0.004;;1.313
2023-01-31;"9655";DEUDA INTERNACIONAL;DIIABXC LX;Deutsche Invest I Asian Bonds;LU;CFME;;"1";NA;NA;9660.43;PROM;;;121.32;"3";0;NA;1172;PROM;LU;2.485;0.085;;3.317
2023-01-31;"9655";DEUDA INTERNACIONAL;DWUSDFC LX;Deutsche Invest I Asian Bonds;LU;CFME;;"1";NA;NA;11862.26;PROM;;;154.86;"3";0;NA;1837;PROM;LU;3.895;0.133;;5.199
2023-01-31;"9655";DEUDA INTERNACIONAL;FGCIAUS LX;Franklin Templeton Investment;LU;CFME;;"1";NA;NA;199875.58;PROM;;;17.17;"3";0;NA;3432;PROM;LU;0.793;0.751;;9.712
2023-01-31;"9655";DEUDA INTERNACIONAL;FOCHYEI LX;BNP Paribas Funds - Euro High;LU;CFME;;"1";NA;NA;5769.18;EUR;;;260;"3";0;NA;1500;EUR;LU;0.593;0.245;;4.245
2023-01-31;"9655";DEUDA INTERNACIONAL;HEHYIZE LX;Janus Henderson Horizon Euro H;LU;CFME;;"1";NA;NA;3082.34;EUR;;;163.84;"3";0;NA;505;EUR;LU;0.114;0.099;;1.429
2023-01-31;"9655";DEUDA INTERNACIONAL;HHGI2AU LX;Janus Henderson Horizon Global;LU;CFME;;"1";NA;NA;4620.25;PROM;;;149.34;"3";0;NA;690;PROM;LU;0.295;0.068;;1.953
2023-01-31;"9655";DEUDA INTERNACIONAL;IEF US;BARCLAYS 7-10 YR;US;ETFB;;"1";NA;NA;22392;PROM;;;99.19;"3";0;NA;2221;PROM;US;0.01;0.01;;6.285
2023-01-31;"9655";DEUDA INTERNACIONAL;IGHBIAG LX;Ninety One Global Strategy Fun;LU;CFME;;"1";NA;NA;21831.96;PROM;;;27.07;"3";0;NA;591;PROM;LU;2.002;0.607;;1.672
2023-01-31;"9655";DEUDA INTERNACIONAL;INGUCIC LX;NN L-US CREDIT-IC;LU;CFME;;"1";NA;NA;64.3;PROM;;;9782.27;"3";0;NA;629;PROM;LU;0.076;0.023;;1.78
2023-01-31;"9655";DEUDA INTERNACIONAL;JUGEIUA LX;Jupiter Global Fund - Jupiter;LU;CFME;;"1";NA;NA;6390.42;PROM;;;118.93;"3";0;NA;760;PROM;LU;0.312;0.25;;2.151
2023-01-31;"9655";DEUDA INTERNACIONAL;LMUSPAU ID;Western Asset US High Yield Fu;IE;CFME;;"1";NA;NA;13742.74;PROM;;;173.76;"3";0;NA;2388;PROM;ID;1.751;1.898;;6.758
2023-01-31;"9655";DEUDA INTERNACIONAL;LQD US;ISHARES GS$ INVESTOP CORP BD;US;ETFB;;"1";NA;NA;29373;PROM;;;110.88;"3";0;NA;3257;PROM;US;0.009;0.009;;9.217
2023-01-31;"9655";DEUDA INTERNACIONAL;MFLMIU1 LX;MFS Meridian Funds - Limited M;LU;CFME;;"1";NA;NA;3425.63;PROM;;;141;"3";0;NA;483;PROM;LU;0.345;0.058;;1.367
2023-01-31;"9655";DEUDA INTERNACIONAL;MUEHUAH ID;Muzinich Emerging Market Corpo;IE;CFME;;"1";NA;NA;3802.91;PROM;;;106.23;"3";0;NA;404;PROM;ID;0.091;0.091;;1.143
2023-01-31;"9655";DEUDA INTERNACIONAL;MUZGUAH ID;Muzinich Global Short Duration;IE;CFME;;"1";NA;NA;13370.91;PROM;;;102.46;"3";0;NA;1370;PROM;ID;2.241;0.106;;3.877
2023-01-31;"9655";DEUDA INTERNACIONAL;VECMHIH LX;Vontobel Fund - EUR Corporate;LU;CFME;;"1";NA;NA;13865.46;PROM;;;125.42;"3";0;NA;1739;PROM;LU;0.102;0.1;;4.921
2023-01-31;"9655";DEUDA INTERNACIONAL;VOTFHIU LX;Vontobel Fund - Twentyfour Str;LU;CFME;;"1";NA;NA;2979.06;PROM;;;127.56;"3";0;NA;380;PROM;LU;0.247;0.01;;1.075
2023-01-31;"9834";RENTA DINAMICA GLOBA;PIMINIA ID EQUITY;PIMCO GIS INCOME FUND;IE;CFME;;"1";NA;NA;747144.85;CU;;;13125.85;"3";0;NA;9806911;CU;IE;0;0;;44.878
2023-01-31;"9834";RENTA DINAMICA GLOBA;PUNBIAU ID EQUITY;PIMCO GIS DYNAMIC BOND FUND;IE;CFME;;"1";NA;NA;875059.71;CU;;;11091.02;"3";0;NA;9705305;CU;IE;0.016;0.016;;44.413
2023-02-28;"8172";CA DEFENSIVA DÓLAR;CFME BCGSB;Barings Global Senior Secured;IE;CFME;;"1";NA;NA;26321.97;PROM;;;147.54;"3";0;NA;3884;PROM;IE;0.28;0;;10.136
2023-02-28;"8172";CA DEFENSIVA DÓLAR;ETFB JNK;SPDR BBG BARC HIGH YIELD BND;US;ETFB;;"1";NA;NA;41442;PROM;;;91.39;"3";0;NA;3787;PROM;US;0;0;;9.883
2023-02-28;"8172";CA DEFENSIVA DÓLAR;CFME MGOBI;MFS MERIDIAN-GLB OPP BND-I1U;LU;CFME;;"1";NA;NA;72170.24;PROM;;;110.16;"3";0;NA;7950;PROM;LU;2.237;0;;20.747
2023-02-28;"8172";CA DEFENSIVA DÓLAR;CFME LMWPU;Legg Mason Western Asset US Co;IE;CFME;;"1";NA;NA;54767.33;PROM;;;135.64;"3";0;NA;7429;PROM;IE;0.644;0;;19.387
2023-02-28;"8172";CA DEFENSIVA DÓLAR;CFME MUZCA;MUZINICH EMERGING MARKETS SHOR;IE;CFME;;"1";NA;NA;8597.78;PROM;;;119.15;"3";0;NA;1024;PROM;IE;0.096;0;;2.672
2023-02-28;"8172";CA DEFENSIVA DÓLAR;CFME JPMEI;JPMorgan Funds - Emerging Mark;LU;CFME;;"1";NA;NA;19925.38;PROM;;;120.73;"3";0;NA;2406;PROM;LU;0.271;0;;6.279
2023-02-28;"8172";CA DEFENSIVA DÓLAR;CFME PIMLC;PIMCO GIS Emerging Local Bond;IE;CFME;;"1";NA;NA;129666.69;PROM;;;12.89;"3";0;NA;1671;PROM;IE;0.077;0;;4.361
2023-02-28;"8172";CA DEFENSIVA DÓLAR;CFME AWUCI;AXA WF US CREDIT SHORT DURATIO;LU;CFME;;"1";NA;NA;0.17;PROM;;;116.93;"3";0;NA;0;PROM;LU;0;0;;0.0
2023-02-28;"8172";CA DEFENSIVA DÓLAR;ETFB LQD;ISHARES IBOXX $ INVESTMENT GRA;US;ETFB;;"1";NA;NA;23980;PROM;;;105.92;"3";0;NA;2540;PROM;US;0;0;;6.629
2023-02-28;"8172";CA DEFENSIVA DÓLAR;CFME LVAHY;LUXDLATHY;LU;CFME;;"1";NA;NA;8304.25;PROM;;;129.07;"3";0;NA;1072;PROM;LU;1.139;0;;2.798
2023-02-28;"8442";FM CC RENTA INTERNAC;INGUCIC;NN INVESTM NN INVESTMENT PARTN;US;CFME;;"1";NA;NA;101.6;PROM;;;7900658.72;"3";0;NA;802707;PROM;US;0;0;;8.531
2023-02-28;"8442";FM CC RENTA INTERNAC;CCLACDC;CREDICORP CAPITAL LATIN AMERIC;LU;CFME;;"1";NA;NA;460.6;PROM;;;1070038.82;"3";0;NA;492860;PROM;US;0;0;;5.238
2023-02-28;"8442";FM CC RENTA INTERNAC;NEMGIAU;NEUBERGER BERMAN;US;CFME;;"1";NA;NA;42114.91;PROM;;;11080.1;"3";0;NA;466637;PROM;US;0;0;;4.959
2023-02-28;"8442";FM CC RENTA INTERNAC;JPECCAU;JPM FUNDS JPM FUNDS;US;CFME;;"1";NA;NA;3517.88;PROM;;;130429.97;"3";0;NA;458837;PROM;US;0;0;;4.876
2023-02-28;"8442";FM CC RENTA INTERNAC;AGG;ISHARES CORE U.S AGGREGATE BON;US;ETFB;;"1";NA;NA;12538;PROM;;;80764.38;"3";0;NA;1012624;PROM;US;0;0;;10.762
2023-02-28;"8442";FM CC RENTA INTERNAC;VGIT;VANGUARD INTERMEDIATE-TERM TRE;US;ETFA;;"1";NA;NA;9202;PROM;;;48378.95;"3";0;NA;445183;PROM;US;0;0;;4.731
2023-02-28;"8442";FM CC RENTA INTERNAC;GOVT;ISHARES US TREASURY BOND ETF;US;ETFA;;"1";NA;NA;65936;PROM;;;18885.97;"3";0;NA;1245265;PROM;US;0;0;;13.234
2023-02-28;"8442";FM CC RENTA INTERNAC;MEMDIU1;MFS INVEST MFS INVESTMENT MANA;US;CFME;;"1";NA;NA;7982.88;PROM;;;193051.13;"3";0;NA;1541104;PROM;US;0;0;;16.378
2023-02-28;"8442";FM CC RENTA INTERNAC;LQD;ISHARES IBOXX INVESTMENT GRA;US;ETFA;;"1";NA;NA;6981;PROM;;;87727.83;"3";0;NA;612428;PROM;US;0;0;;6.509
2023-02-28;"8442";FM CC RENTA INTERNAC;LAHYUIA;LORD ABBETT Y CO.LLC;US;CFME;;"1";NA;NA;43371.9;PROM;;;11636.18;"3";0;NA;504683;PROM;US;0;0;;5.364
2023-02-28;"8442";FM CC RENTA INTERNAC;VCSH;VANGUARDO SHORTO CORPORATE BON;US;ETFA;;"1";NA;NA;1417;PROM;;;62480.14;"3";0;NA;88534;PROM;US;0;0;;0.941
2023-02-28;"8442";FM CC RENTA INTERNAC;IEMHCIU;NINETY ONE;LU;CFME;;"1";NA;NA;36058.06;PROM;;;17827.76;"3";0;NA;642834;PROM;US;0;0;;6.832
2023-02-28;"8442";FM CC RENTA INTERNAC;HHGI2AU;JANUS HENDERSON HORIZON GLOBAL;LU;CFME;;"1";NA;NA;4663.79;PROM;;;122445.47;"3";0;NA;571060;PROM;US;0;0;;6.069
2023-02-28;"8776";RENTA INTERNACIONAL;EMGA LN EQUITY;ISHARES JP MORGAN EM LOCAL GOV;IE;ETFB;;"1";NA;NA;14700;CA;;;3665.56;"3";0;NA;53884;PROM;US;0;0.001;;0.526
2023-02-28;"8776";RENTA INTERNACIONAL;EMLC US EQUITY;VANECK VECTORS J P MORGAN EM;US;ETFB;;"1";NA;NA;2550;CA;;;20276.17;"3";0;NA;51704;PROM;US;0;0.002;;0.505
2023-02-28;"8776";RENTA INTERNACIONAL;HYG US EQUITY;iShare High Yield Corporate Bo;US;ETFB;;"1";NA;NA;15700;CA;;;61857.66;"3";0;NA;971165;PROM;US;0;0.009;;9.484
2023-02-28;"8776";RENTA INTERNACIONAL;IEI US EQUITY;ISHARES BARCLAYS 3-7 YEAR TREA;US;ETFB;;"1";NA;NA;1300;CA;;;95031.57;"3";0;NA;123541;PROM;US;0;0.001;;1.206
2023-02-28;"8776";RENTA INTERNACIONAL;IHYU LN EQUITY;ISHARES USD HIGH YIELD CORP BO;IE;ETFB;;"1";NA;NA;19900;CA;;;75103.99;"3";0;NA;1494569;PROM;US;0;0.035;;14.595
2023-02-28;"8776";RENTA INTERNACIONAL;SDHA LN EQUITY;ISHARES USD SHORT DURATION HIG;IE;ETFB;;"1";NA;NA;17500;CA;;;4751.16;"3";0;NA;83145;PROM;US;0;0.007;;0.812
2023-02-28;"8776";RENTA INTERNACIONAL;SDIA LN EQUITY;ISHARES SHORT DURATION CORP BO;IE;ETFB;;"1";NA;NA;77100;CA;;;4463.58;"3";0;NA;344142;PROM;US;0;0.007;;3.361
2023-02-28;"8776";RENTA INTERNACIONAL;SHYG US EQUITY;ISHARES 0-5 YEAR HIGTH YIELD C;US;ETFB;;"1";NA;NA;5400;CA;;;34310.96;"3";0;NA;185279;PROM;US;0;0.004;;1.809
2023-02-28;"8776";RENTA INTERNACIONAL;SLQD US EQUITY;ISHARES 0-5 YEAR INVESTMENT GR;US;ETFB;;"1";NA;NA;5200;CA;;;39755.56;"3";0;NA;206729;PROM;US;0;0.009;;2.019
2023-02-28;"8776";RENTA INTERNACIONAL;LQD US EQUITY;ISHARE INVESTMENT GRADE CORPOR;US;ETFB;;"1";NA;NA;26800;CA;;;87910.42;"3";0;NA;2355999;PROM;US;0;0.009;;23.007
